msgNo,timeDiff
3565,80.08611282
3566,80.09820317
3567,80.1063289
3568,80.11493233
3569,80.11812838
3570,80.12130837
3571,80.10842763
3572,80.11195151
3573,80.11710803
3574,80.12141395
3575,80.12407872
3576,80.12793597
3577,80.13503618
3578,80.13847156
3579,80.14115156
3580,80.13146276
3581,80.13726104
3582,80.14039766
3583,80.12705989
3584,80.0803829
3585,80.00051699
3586,80.00380661
3587,79.99035511
3588,79.99388591
3589,79.99689595
3590,79.99951672
3591,80.00247908
3592,80.04873889
3593,80.13338552
3594,80.14684041
3595,80.155107
3596,80.16341323
3597,80.16570044
3598,80.16982129
3599,80.17212223
3600,80.16017884
3601,80.16672682
3602,80.17225573
3603,80.1763317
3604,80.18010455
3605,80.1835675
3606,80.18974989
3607,80.19287463
3608,80.1961973
3609,80.18214243
3610,80.18585948
3611,80.18865418
3612,80.19199727
3613,80.1949648
3614,80.19805293
3615,80.20098749
3616,80.20417671
3617,80.20783396
3618,80.19516081
3619,80.19826675
3620,80.20128771
3621,80.20437218
3622,80.20777619
3623,80.21059223
3624,80.21351203
3625,80.23833843
3626,80.30166704
3627,80.36408804
3628,80.32451239
3629,80.25051473
3630,80.22886705
3631,80.2170601
3632,80.22041043
3633,80.22514143
3634,80.21130844
3635,80.21451801
3636,80.22412618
3637,80.22794725
3638,80.23194857
3639,80.23644757
3640,80.2406644
3641,80.24395588
3642,80.24806909
3643,80.23448056
3644,80.23753168
3645,80.26752669
3646,80.32045246
3647,80.40061185
3648,80.41150946
3649,80.42093133
3650,80.42853817
3651,80.43224773
3652,80.43546404
3653,80.42244635
3654,80.42973242
3655,80.44299829
3656,80.44808567
3657,80.45099713
3658,80.45698476
3659,80.46108914
3660,80.46419707
3661,80.46726991
3662,80.47074539
3663,80.45752188
3664,80.46042861
3665,80.4630513
3666,80.46609423
3667,80.46980119
3668,80.47485904
3669,80.51499259
3670,80.5983977
3671,80.62786972
3672,80.62057365
3673,80.6279607
3674,80.63627503
3675,80.63984836
3676,80.64184075
3677,80.64437478
3678,80.64774677
3679,80.60144253
3680,80.55387157
3681,80.49033473
3682,80.49206527
3683,80.47837076
3684,80.4813523
3685,80.48403229
3686,80.49147283
3687,80.49569671
3688,80.50280096
3689,80.49120858
3690,80.49451754
3691,80.49749392
3692,80.51079322
3693,80.51675977
3694,80.52142685
3695,80.52589226
3696,80.52962204
3697,80.59244899
3698,80.67941092
3699,80.67347611
3700,80.68185106
3701,80.68997791
3702,80.69402738
3703,80.69964853
3704,80.70333425
3705,80.70659295
3706,80.70926713
3707,80.6965989
3708,80.70087312
3709,80.70412541
3710,80.70775081
3711,80.71608034
3712,80.72561171
3713,80.72857713
3714,80.73148933
3715,80.73534321
3716,80.73913195
3717,80.72661175
3718,80.7309253
3719,80.73377528
3720,80.73758471
3721,80.7408537
3722,80.74438384
3723,80.81148152
3724,80.89889013
3725,80.90937727
3726,80.91718374
3727,80.90929543
3728,80.9132762
3729,80.91640656
3730,80.92193619
3731,80.92516553
3732,80.8954151
3733,80.83390092
3734,80.78686369
3735,80.77332947
3736,80.77752997
3737,80.76423615
3738,80.76742726
3739,80.77234855
3740,80.77795655
3741,80.78069263
3742,80.78290979
3743,80.7855479
3744,80.78851128
3745,80.79154462
3746,80.79494774
3747,80.78086991
3748,80.78406849
3749,80.78916003
3750,80.7919389
3751,80.79515317
3752,80.84872569
3753,80.9415804
3754,80.95504702
3755,80.96316973
3756,80.97165163
3757,80.95887712
3758,80.96447075
3759,80.96888062
3760,80.97163145
3761,80.97483784
3762,80.98076894
3763,80.98419811
3764,80.98811934
3765,80.97500913
3766,80.97860192
3767,80.99292851
3768,80.99531447
3769,80.99820036
3770,81.00099284
3771,81.00697962
3772,81.0106288
3773,81.01430205
3774,81.0258163
3775,81.08528102
3776,81.16659881
3777,81.16120948
3778,81.16892751
3779,81.1772571
3780,81.1810053
3781,81.11804689
3782,81.03919784
3783,81.02610602
3784,81.03090223
3785,81.0373124
3786,81.02603606
3787,81.03148474
3788,81.03455935
3789,81.03767409
3790,81.04108443
3791,81.04424044
3792,81.04667231
3793,81.04953711
3794,81.05412395
3795,81.05722077
3796,81.04346325
3797,81.04692395
3798,81.05106497
3799,81.05369339
3800,81.05588965
3801,81.05862406
3802,81.07770533
3803,81.15681113
3804,81.21867375
3805,81.20544776
3806,81.21359229
3807,81.22143522
3808,81.22563697
3809,81.22830802
3810,81.23081741
3811,81.23423679
3812,81.23868459
3813,81.24564228
3814,81.24980596
3815,81.23702859
3816,81.24298485
3817,81.24784756
3818,81.25264637
3819,81.26176449
3820,81.26430075
3821,81.26688557
3822,81.27084763
3823,81.27367089
3824,81.27674954
3825,81.32131845
3826,81.40886015
3827,81.35482685
3828,81.27945133
3829,81.27140505
3830,81.27625875
3831,81.27818424
3832,81.28118776
3833,81.26883542
3834,81.27201135
3835,81.27452298
3836,81.27750174
3837,81.28049233
3838,81.28820918
3839,81.29189703
3840,81.29559431
3841,81.30131224
3842,81.28951791
3843,81.29228047
3844,81.29518859
3845,81.29823714
3846,81.30127641
3847,81.30551663
3848,81.35147014
3849,81.4537306
3850,81.46555436
3851,81.45732318
3852,81.46618925
3853,81.47286633
3854,81.47811828
3855,81.48710659
3856,81.49204816
3857,81.49578898
3858,81.50157466
3859,81.50809251
3860,81.51210095
3861,81.49892779
3862,81.50195756
3863,81.50530327
3864,81.50948539
3865,81.51266997
3866,81.51516275
3867,81.51846966
3868,81.52134816
3869,81.52430909
3870,81.51845574
3871,81.57827405
3872,81.65786392
3873,81.67116839
3874,81.68070103
3875,81.68853035
3876,81.69147655
3877,81.67724322
3878,81.63106236
3879,81.53278625
3880,81.53647757
3881,81.52303164
3882,81.53023461
3883,81.53269526
3884,81.53651383
3885,81.54266364
3886,81.52956585
3887,81.53291354
3888,81.53583835
3889,81.53902983
3890,81.54183127
3891,81.54499904
3892,81.54749506
3893,81.55158633
3894,81.60447903
3895,81.70785978
3896,81.71957803
3897,81.7125066
3898,81.71593303
3899,81.7184832
3900,81.72205936
3901,81.72539434
3902,81.73117593
3903,81.73792103
3904,81.74122719
3905,81.72749514
3906,81.72982012
3907,81.73248248
3908,81.73734823
3909,81.74054356
3910,81.74380122
3911,81.74974684
3912,81.7551082
3913,81.75857912
3914,81.75314829
3915,81.75663731
3916,81.76087102
3917,81.77368577
3918,81.77706507
3919,81.78022988
3920,81.80645392
3921,81.87869384
3922,81.93986554
3923,81.94316019
3924,81.9012916
3925,81.85938408
3926,81.79769422
3927,81.80006615
3928,81.78802162
3929,81.7906969
3930,81.7933835
3931,81.79657211
3932,81.7903114
3933,81.79519313
3934,81.79922033
3935,81.80354122
3936,81.8061744
3937,81.80912852
3938,81.81230961
3939,81.81565206
3940,81.81911514
3941,81.82272444
3942,81.81072278
3943,81.81344601
3944,81.81728513
3945,81.87187427
3946,81.96540124
3947,81.97685475
3948,81.98610665
3949,81.99515393
3950,81.98321612
3951,81.98646121
3952,81.99119726
3953,81.99512594
3954,81.99900234
3955,82.00119499
3956,82.00530918
3957,82.01296246
3958,82.01559815
3959,82.02003572
3960,82.00787158
3961,82.019175
3962,82.02425158
3963,82.02810687
3964,82.03169899
3965,82.03473514
3966,82.0378371
3967,82.07767706
3968,82.16141778
3969,82.19837252
3970,82.19244697
3971,82.20119733
3972,82.18899209
3973,82.09244378
3974,82.06288794
3975,82.05002026
3976,82.05341399
3977,82.05576182
3978,82.05894837
3979,82.04878874
3980,82.05325323
3981,82.05615501
3982,82.06043332
3983,82.06417592
3984,82.06736268
3985,82.07026585
3986,82.07318102
3987,82.07690657
3988,82.08001096
3989,82.06635837
3990,82.07043993
3991,82.07447005
3992,82.12734464
3993,82.19940055
3994,82.22532305
3995,82.23503017
3996,82.24338308
3997,82.23455402
3998,82.23821997
3999,82.24125694
4000,82.24496961
4001,82.24834275
4002,82.25101261
4003,82.25967633
4004,82.26632512
4005,82.26954739
4006,82.27359955
4007,82.25999755
4008,82.26261624
4009,82.26518579
4010,82.26764035
4011,82.27138721
4012,82.27519436
4013,82.27832962
4014,82.28150248
4015,82.28440145
4016,82.28789334
4017,82.27441874
4018,82.27724523
4019,82.28095522
4020,82.33557469
4021,82.42952007
4022,82.44061275
4023,82.44934542
4024,82.45700117
4025,82.45935589
4026,82.44714177
4027,82.38422527
4028,82.30409697
4029,82.29064122
4030,82.29447848
4031,82.30782807
4032,82.32462883
4033,82.32759953
4034,82.31510832
4035,82.31816362
4036,82.32124778
4037,82.32401717
4038,82.32753807
4039,82.33056471
4040,82.33380844
4041,82.33613591
4042,82.32288471
4043,82.32711607
4044,82.32952254
4045,82.33466534
4046,82.4022119
4047,82.49113035
4048,82.49553099
4049,82.5037292
4050,82.51944294
4051,82.50525475
4052,82.50845217
4053,82.51156259
4054,82.51418871
4055,82.5187754
4056,82.52218017
4057,82.54142988
4058,82.56331291
4059,82.5699132
4060,82.55904882
4061,82.56277845
4062,82.56575381
4063,82.57736756
4064,82.63854992
4065,82.72554377
4066,82.73701926
4067,82.74567827
4068,82.75527395
4069,82.75845055
4070,82.744006
4071,82.74716462
4072,82.74957314
4073,82.75309072
4074,82.75570114
4075,82.69187096
4076,82.61683671
4077,82.60501543
4078,82.60805098
4079,82.61263836
4080,82.59949488
4081,82.6147358
4082,82.61823057
4083,82.62098215
4084,82.62390306
4085,82.62708499
4086,82.62966431
4087,82.63239896
4088,82.62050427
4089,82.62402961
4090,82.62697582
4091,82.63007181
4092,82.69006624
4093,82.77676086
4094,82.78727516
4095,82.80468065
4096,82.80770335
4097,82.81161369
4098,82.81468299
4099,82.80069481
4100,82.80366911
4101,82.80668414
4102,82.80979236
4103,82.8152312
4104,82.82337837
4105,82.82694572
4106,82.83002258
4107,82.83408709
4108,82.82124098
4109,82.82527601
4110,82.82840237
4111,82.83166809
4112,82.83438027
4113,82.84005449
4114,82.84338359
4115,82.84613151
4116,82.84862209
4117,82.85137259
4118,82.83818518
4119,82.84131261
4120,82.82777494
4121,82.78092837
4122,82.70288157
4123,82.6881413
4124,82.69060849
4125,82.69359336
4126,82.7304638
4127,82.82379141
4128,82.83435076
4129,82.84313367
4130,82.85152439
4131,82.85567362
4132,82.8588108
4133,82.86223413
4134,82.86539518
4135,82.86873438
4136,82.85678104
4137,82.86184338
4138,82.8671735
4139,82.87000438
4140,82.87314562
4141,82.87676506
4142,82.88081396
4143,82.88442276
4144,82.88772989
4145,82.87404545
4146,82.87727944
4147,82.88025033
4148,82.88333261
4149,82.88593475
4150,82.88972263
4151,82.89292716
4152,82.8956444
4153,82.89841373
4154,82.9015273
4155,82.88801688
4156,82.92228786
4157,83.01261599
4158,83.04941643
4159,83.05856065
4160,83.06721377
4161,83.07043655
4162,83.07365921
4163,83.07709644
4164,83.08051842
4165,83.08440864
4166,83.07089849
4167,83.07825174
4168,83.08200092
4169,83.08509883
4170,83.09012024
4171,83.09339204
4172,83.10523957
4173,83.09271242
4174,83.04602354
4175,82.96511602
4176,82.95208818
4177,82.958013
4178,82.94354587
4179,82.94629372
4180,82.95021396
4181,82.95319132
4182,82.95608171
4183,82.98161435
4184,83.04641711
4185,83.10802579
4186,83.11756943
4187,83.10951814
4188,83.11985002
4189,83.12379847
4190,83.12576437
4191,83.12807874
4192,83.13402024
4193,83.14904024
4194,83.15323605
4195,83.15653365
4196,83.15956441
4197,83.14601737
4198,83.14906222
4199,83.15205047
4200,83.15589044
4201,83.1593383
4202,83.16187148
4203,83.16653975
4204,83.17076089
4205,83.17380354
4206,83.1766953
4207,83.16324158
4208,83.16664163
4209,83.16963584
4210,83.17241607
4211,83.17523576
4212,83.17818735
4213,83.19831264
4214,83.25062171
4215,83.33912612
4216,83.34999384
4217,83.34153847
4218,83.35145385
4219,83.35507433
4220,83.35765833
4221,83.36097418
4222,83.36344004
4223,83.36661092
4224,83.37052262
4225,83.37574731
4226,83.37785911
4227,83.36361055
4228,83.37124049
4229,83.37680519
4230,83.34624445
4231,83.26561405
4232,83.23528657
4233,83.22166502
4234,83.22633228
4235,83.21267342
4236,83.21499268
4237,83.21916294
4238,83.22182346
4239,83.22500956
4240,83.22798113
4241,83.23071306
4242,83.23404361
4243,83.2372893
4244,83.22410065
4245,83.25748863
4246,83.32016251
4247,83.38121479
4248,83.38443812
4249,83.3925451
4250,83.40192098
4251,83.40457757
4252,83.40854311
4253,83.39484893
4254,83.39842158
4255,83.40260045
4256,83.40524443
4257,83.40907315
4258,83.41146504
4259,83.41421695
4260,83.41935607
4261,83.42529126
4262,83.42928284
4263,83.41655887
4264,83.41900068
4265,83.42190605
4266,83.42459139
4267,83.42810034
4268,83.43133083
4269,83.43523651
4270,83.43961659
4271,83.45136169
4272,83.43703891
4273,83.4399028
4274,83.44422513
4275,83.50474656
4276,83.59202105
4277,83.60239155
4278,83.6124059
4279,83.62076034
4280,83.65364553
4281,83.66540787
4282,83.66917601
4283,83.65627309
4284,83.66237482
4285,83.66639789
4286,83.67079908
4287,83.674058
4288,83.67764866
4289,83.66871005
4290,83.62113338
4291,83.52374953
4292,83.52644906
4293,83.51299241
4294,83.54705586
4295,83.63796668
4296,83.67396243
4297,83.68306436
4298,83.68602691
4299,83.6935726
4300,83.68026015
4301,83.68270529
4302,83.68457263
4303,83.68767082
4304,83.69108681
4305,83.69779775
4306,83.70268296
4307,83.70488064
4308,83.70740494
4309,83.69454421
4310,83.69720099
4311,83.70188433
4312,83.70688541
4313,83.7104205
4314,83.7153627
4315,83.71878309
4316,83.7219935
4317,83.72895503
4318,83.7322494
4319,83.71846219
4320,83.72267261
4321,83.78303991
4322,83.86975935
4323,83.88145011
4324,83.88951799
4325,83.89823522
4326,83.90250272
4327,83.9052536
4328,83.90865482
4329,83.89452623
4330,83.89716705
4331,83.9005883
4332,83.90307129
4333,83.90929644
4334,83.91312239
4335,83.91805941
4336,83.92583242
4337,83.93416723
4338,83.92251388
4339,83.89617434
4340,83.81654291
4341,83.78825322
4342,83.77518197
4343,83.77855932
4344,83.78089455
4345,83.78361417
4346,83.7707208
4347,83.77395774
4348,83.77728324
4349,83.8089093
4350,83.89984567
4351,83.92877597
4352,83.9383225
4353,83.94609217
4354,83.95441622
4355,83.95748418
4356,83.94343367
4357,83.94662312
4358,83.95226037
4359,83.95714887
4360,83.95943421
4361,83.96253668
4362,83.96511025
4363,83.96825942
4364,83.97459071
4365,83.98180854
4366,83.96902902
4367,83.97184236
4368,83.97441608
4369,83.97751773
4370,83.98071304
4371,83.98463833
4372,83.98791206
4373,83.99113694
4374,84.003637
4375,84.00614561
4376,84.00164666
4377,84.00676078
4378,84.01044527
4379,84.01430226
4380,84.01790996
4381,84.0721666
4382,84.16724867
4383,84.18044098
4384,84.18804483
4385,84.19620647
4386,84.18387581
4387,84.18627361
4388,84.18956822
4389,84.1930613
4390,84.19674201
4391,84.20056389
4392,84.20502789
4393,84.21278941
4394,84.22646526
4395,84.21448645
4396,84.18665033
4397,84.1005492
4398,84.08758365
4399,84.0752077
4400,84.08008875
4401,84.08347452
4402,84.0873298
4403,84.09044551
4404,84.09372271
4405,84.13872582
4406,84.22616493
4407,84.23679948
4408,84.24480054
4409,84.25407908
4410,84.25768209
4411,84.25941933
4412,84.26338603
4413,84.26784814
4414,84.27075497
4415,84.27401076
4416,84.26045204
4417,84.26620272
4418,84.2726751
4419,84.27557417
4420,84.28037746
4421,84.28713324
4422,84.28988175
4423,84.29258668
4424,84.29591408
4425,84.29941434
4426,84.28545525
4427,84.28882633
4428,84.29140227
4429,84.2943492
4430,84.29803824
4431,84.30157824
4432,84.30496787
4433,84.30758873
4434,84.30995171
4435,84.29583566
4436,84.29953451
4437,84.35320322
4438,84.44687551
4439,84.45888582
4440,84.46654389
4441,84.44162758
4442,84.4115314
4443,84.33149547
4444,84.31837029
4445,84.32143499
4446,84.30853898
4447,84.31157705
4448,84.31423625
4449,84.31732326
4450,84.32026027
4451,84.32843903
4452,84.33447704
4453,84.33836016
4454,84.32627031
4455,84.32950717
4456,84.33265477
4457,84.33587472
4458,84.33932437
4459,84.3437143
4460,84.34766197
4461,84.35211532
4462,84.3556157
4463,84.35866598
4464,84.35588049
4465,84.41439166
4466,84.50718893
4467,84.51922565
4468,84.5298376
4469,84.53977442
4470,84.54209323
4471,84.54532142
4472,84.54847851
4473,84.53502143
4474,84.53961699
4475,84.54253205
4476,84.54575958
4477,84.55197344
4478,84.5558568
4479,84.55988001
4480,84.56225817
4481,84.56519375
4482,84.5685052
4483,84.55568137
4484,84.55932597
4485,84.56452572
4486,84.56810736
4487,84.6213118
4488,84.71459922
4489,84.72546586
4490,84.73412501
4491,84.74228486
4492,84.72963562
4493,84.73264585
4494,84.73620537
4495,84.73887234
4496,84.74190547
4497,84.74565484
4498,84.75411503
4499,84.76319714
4500,84.76697996
4501,84.76983632
4502,84.75676018
4503,84.76806555
4504,84.77192439
4505,84.77455156
4506,84.72775762
4507,84.63054137
4508,84.6336411
4509,84.62109191
4510,84.62527525
4511,84.61138373
4512,84.6144234
4513,84.61736027
4514,84.67789836
4515,84.76703929
4516,84.77913934
4517,84.78676957
4518,84.79513819
4519,84.81031369
4520,84.81315675
4521,84.80121218
4522,84.80564727
4523,84.80738391
4524,84.80913455
4525,84.81293815
4526,84.81514177
4527,84.81912964
4528,84.8332782
4529,84.8398148
4530,84.8428502
4531,84.82819988
4532,84.83091351
4533,84.83439806
4534,84.83713107
4535,84.83965977
4536,84.84584307
4537,84.90693257
4538,84.99459164
4539,85.00567709
4540,84.99783125
4541,85.00632717
4542,85.01074466
4543,85.01332521
4544,85.01685619
4545,85.02009793
4546,85.02322735
4547,85.02608125
4548,85.02781599
4549,85.01403705
4550,85.0163998
4551,85.01987144
4552,85.02779948
4553,85.03128031
4554,85.03397438
4555,85.03782188
4556,85.04100585
4557,85.04421954
4558,85.04794468
4559,85.03411178
4560,85.03790036
4561,85.04179395
4562,85.01132622
4563,84.93115424
4564,84.90088647
4565,84.94480799
4566,85.03138995
4567,85.0428509
4568,85.03445774
4569,85.04251531
4570,85.04594231
4571,85.04977522
4572,85.05303733
4573,85.0562166
4574,85.05964539
4575,85.06460529
4576,85.07061576
4577,85.07378419
4578,85.06010346
4579,85.06258334
4580,85.06570859
4581,85.06950517
4582,85.07412241
4583,85.07795576
4584,85.0816654
4585,85.08519156
4586,85.08825856
4587,85.0743909
4588,85.07710027
4589,85.07964943
4590,85.0832161
4591,85.08938103
4592,85.10479765
4593,85.10807897
4594,85.11115446
4595,85.11520648
4596,85.11771497
4597,85.12931875
4598,85.19817812
4599,85.25952153
4600,85.26319664
4601,85.27179553
4602,85.27964831
4603,85.28248612
4604,85.28451962
4605,85.28758271
4606,85.29048692
4607,85.29367648
4608,85.33503628
4609,85.32349672
4610,85.32973384
4611,85.33429848
4612,85.27101576
4613,85.19073344
4614,85.19459455
4615,85.19899161
4616,85.25110424
4617,85.32227515
4618,85.33473862
4619,85.34315348
4620,85.34650302
4621,85.3517712
4622,85.35460851
4623,85.35760054
4624,85.36055327
4625,85.36285759
4626,85.3662265
4627,85.35858189
4628,85.36400506
4629,85.36800843
4630,85.37189665
4631,85.37467746
4632,85.37748026
4633,85.38135447
4634,85.38451958
4635,85.3885009
4636,85.3746349
4637,85.38456428
4638,85.3888466
4639,85.39328355
4640,85.39687541
4641,85.39983064
4642,85.4532323
4643,85.54675243
4644,85.55770972
4645,85.55090939
4646,85.55904812
4647,85.56264139
4648,85.56564413
4649,85.56944546
4650,85.57126116
4651,85.57425238
4652,85.57792834
4653,85.58039352
4654,85.58378815
4655,85.5758191
4656,85.56326474
4657,85.49980797
4658,85.43604128
4659,85.42354808
4660,85.42716087
4661,85.42991381
4662,85.43216095
4663,85.41822672
4664,85.42162272
4665,85.42467214
4666,85.42768607
4667,85.43088731
4668,85.43396607
4669,85.43718123
4670,85.44003793
4671,85.44370679
4672,85.43045503
4673,85.43279609
4674,85.4357456
4675,85.43936516
4676,85.44349751
4677,85.49055606
4678,85.59175204
4679,85.60163322
4680,85.61153633
4681,85.62208465
4682,85.60837877
4683,85.61216264
4684,85.61473102
4685,85.6183026
4686,85.62084272
4687,85.62429082
4688,85.62775406
4689,85.63129613
4690,85.64760906
4691,85.65477697
4692,85.64183937
4693,85.64503082
4694,85.64809872
4695,85.60125635
4696,85.5044808
4697,85.51040421
4698,85.50125443
4699,85.50548756
4700,85.50881186
4701,85.49478027
4702,85.49797358
4703,85.54375402
4704,85.64468546
4705,85.65677425
4706,85.66581935
4707,85.67604927
4708,85.67777524
4709,85.68051571
4710,85.67146368
4711,85.67455096
4712,85.67691096
4713,85.68010151
4714,85.68419116
4715,85.68805856
4716,85.690979
4717,85.69389379
4718,85.70721613
4719,85.71041834
4720,85.69688253
4721,85.69999369
4722,85.70304285
4723,85.70612417
4724,85.71261833
4725,85.71623849
4726,85.7201489
4727,85.72355578
4728,85.7267016
4729,85.71360433
4730,85.71653601
4731,85.71957424
4732,85.72471366
4733,85.72781552
4734,85.77625822
4735,85.80061789
4736,85.88005308
4737,85.8903545
4738,85.88217014
4739,85.8916487
4740,85.89485257
4741,85.83281281
4742,85.7526232
4743,85.73920985
4744,85.74284231
4745,85.74666477
4746,85.73353367
4747,85.73654284
4748,85.74507049
4749,85.74961649
4750,85.75571413
4751,85.75888879
4752,85.76427897
4753,85.77320497
4754,85.77665903
4755,85.7636203
4756,85.76626206
4757,85.76935108
4758,85.77387714
4759,85.77738859
4760,85.78177125
4761,85.78484335
4762,85.81105595
4763,85.8564236
4764,85.94508689
4765,85.93946547
4766,85.95015775
4767,85.95338237
4768,85.95658661
4769,85.96063769
4770,85.96380847
4771,85.96801242
4772,85.97185743
4773,85.9749566
4774,85.97867984
4775,85.9657479
4776,85.97213318
4777,85.97767282
4778,85.98087098
4779,85.9850466
4780,85.98839767
4781,85.99137005
4782,85.99422104
4783,85.98200261
4784,85.98507429
4785,85.98869864
4786,85.99572349
4787,85.96495313
4788,85.88410374
4789,85.85421858
4790,85.84065514
4791,85.84339968
4792,85.84631283
4793,85.83304896
4794,85.83648154
4795,85.83957028
4796,85.84831972
4797,85.88817062
4798,85.91969946
4799,86.00025018
4800,86.01130239
4801,86.01957892
4802,86.02787075
4803,86.01522843
4804,86.0170387
4805,86.02034007
4806,86.02340895
4807,86.02658227
4808,86.02895278
4809,86.03277547
4810,86.03651602
4811,86.04039086
4812,86.04688267
4813,86.05114877
4814,86.03915434
4815,86.04427082
4816,86.04825526
4817,86.05237573
4818,86.05615735
4819,86.05853189
4820,86.06226601
4821,86.06516069
4822,86.0683183
4823,86.05549052
4824,86.05836047
4825,86.06601679
4826,86.06898755
4827,86.07198155
4828,86.08370409
4829,86.14433627
4830,86.23170583
4831,86.24409634
4832,86.23795307
4833,86.24021656
4834,86.2440188
4835,86.24708871
4836,86.24953887
4837,86.25287136
4838,86.25650703
4839,86.25949496
4840,86.26187529
4841,86.26515649
4842,86.25315938
4843,86.25775766
4844,86.26444952
4845,86.23424648
4846,86.15412367
4847,86.12624443
4848,86.11292927
4849,86.11584315
4850,86.11862837
4851,86.12242422
4852,86.12548475
4853,86.11226203
4854,86.11474508
4855,86.11945059
4856,86.12312885
4857,86.12617439
4858,86.12945627
4859,86.16781591
4860,86.22407705
4861,86.28574571
4862,86.28858902
4863,86.28009588
4864,86.29001537
4865,86.29326212
4866,86.29551047
4867,86.29946644
4868,86.30342548
4869,86.30646416
4870,86.31027679
4871,86.31300368
4872,86.29975132
4873,86.30288334
4874,86.30788823
4875,86.31466595
4876,86.31783162
4877,86.32112914
4878,86.32478262
4879,86.3273453
4880,86.3314145
4881,86.31845109
4882,86.3231882
4883,86.32615235
4884,86.32964511
4885,86.33249743
4886,86.33782129
4887,86.39105077
4888,86.48552982
4889,86.49775993
4890,86.50599432
4891,86.49714023
4892,86.43282027
4893,86.35123802
4894,86.33758289
4895,86.34010415
4896,86.34259723
4897,86.34497095
4898,86.34904663
4899,86.33808006
4900,86.34487306
4901,86.34835458
4902,86.3521692
4903,86.35629396
4904,86.35929432
4905,86.36248205
4906,86.36580329
4907,86.36926347
4908,86.35591505
4909,86.35885011
4910,86.36189363
4911,86.36534288
4912,86.36786042
4913,86.37196155
4914,86.37619499
4915,86.37981067
4916,86.38231071
4917,86.38523006
4918,86.37239238
4919,86.39594961
4920,86.44906856
4921,86.52811012
4922,86.53952831
4923,86.54883676
4924,86.55698764
4925,86.56105298
4926,86.56502639
4927,86.550932
4928,86.55463407
4929,86.55823862
4930,86.56150934
4931,86.56475729
4932,86.56907558
4933,86.57318681
4934,86.57787393
4935,86.58252842
4936,86.58543589
4937,86.57129832
4938,86.58288264
4939,86.58852423
4940,86.5929559
4941,86.59715826
4942,86.59992118
4943,86.60259043
4944,86.60852596
4945,86.6180529
4946,86.62213117
4947,86.65889164
4948,86.7519853
4949,86.74755584
4950,86.72187873
4951,86.63012369
4952,86.63397787
4953,86.62064273
4954,86.62264378
4955,86.62709411
4956,86.61294173
4957,86.61556556
4958,86.61794857
4959,86.62100765
4960,86.62833681
4961,86.63575794
4962,86.63850274
4963,86.64143184
4964,86.64531199
4965,86.64824833
4966,86.63532261
4967,86.63877466
4968,86.64211225
4969,86.64522878
4970,86.64955341
4971,86.65400894
4972,86.65670748
4973,86.65934705
4974,86.66241154
4975,86.66514457
4976,86.65254412
4977,86.70659808
4978,86.80053809
4979,86.81248166
4980,86.82016326
4981,86.82860822
4982,86.83154455
4983,86.83525379
4984,86.83793196
4985,86.82490211
4986,86.82821326
4987,86.83147879
4988,86.83517294
4989,86.83845949
4990,86.84268974
4991,86.85097404
4992,86.85928103
4993,86.8733436
4994,86.87612737
4995,86.86211047
4996,86.86487941
4997,86.86854852
4998,86.87187937
4999,86.87519013
5000,86.87843534
5001,86.88089898
5002,86.88472755
5003,86.83847295
5004,86.74106967
5005,86.72679908
5006,86.73013469
5007,86.71684361
5008,86.73585007
5009,86.7874051
5010,86.8664302
5011,86.87805612
5012,86.88557429
5013,86.89385044
5014,86.89886407
5015,86.90213161
5016,86.88802022
5017,86.8918191
5018,86.8950958
5019,86.89766382
5020,86.90219171
5021,86.90550279
5022,86.90722765
5023,86.91064144
5024,86.91494329
5025,86.90404603
5026,86.90815363
5027,86.91152289
5028,86.913772
5029,86.92182528
5030,86.93207283
5031,86.93686578
5032,86.95035715
5033,87.01020016
5034,87.09664556
5035,87.09215436
5036,87.09558973
5037,87.10369748
5038,87.10640586
5039,87.10804156
5040,87.11125597
5041,87.11442875
5042,87.11811687
5043,87.1217617
5044,87.12628191
5045,87.11310026
5046,87.11568259
5047,87.11890452
5048,87.12326514
5049,87.12805607
5050,87.13186283
5051,87.13508538
5052,87.13818105
5053,87.1411972
5054,87.14479711
5055,87.13145513
5056,87.1342326
5057,87.13797402
5058,87.14108402
5059,87.1461364
5060,87.11816165
5061,87.10433309
5062,87.14081241
5063,87.15185423
5064,87.14495985
5065,87.15033201
5066,87.15269405
5067,87.1559099
5068,87.15856029
5069,87.16154192
5070,87.16549657
5071,87.16973674
5072,87.18585186
5073,87.18866789
5074,87.17593202
5075,87.18019976
5076,87.18362923
5077,87.18925016
5078,87.19256055
5079,87.19634696
5080,87.19991674
5081,87.22645407
5082,87.29656895
5083,87.34316438
5084,87.34646227
5085,87.35417991
5086,87.36239245
5087,87.36514237
5088,87.36727061
5089,87.37026138
5090,87.37329348
5091,87.37655285
5092,87.37980035
5093,87.366638
5094,87.36892599
5095,87.37067126
5096,87.37378139
5097,87.3780357
5098,87.38522275
5099,87.38823331
5100,87.39127932
5101,87.39654531
5102,87.40036211
5103,87.38685459
5104,87.3900191
5105,87.39336982
5106,87.39902234
5107,87.40330538
5108,87.40652216
5109,87.41021039
5110,87.38032342
5111,87.28331574
5112,87.25307024
5113,87.25599895
5114,87.24238592
5115,87.24528795
5116,87.24808368
5117,87.27414829
5118,87.32060802
5119,87.39882392
