msgNo,timeDiff
1667,83.47507115
1668,83.48000189
1669,83.47004192
1670,83.47873394
1671,83.48379217
1672,83.48806398
1673,83.49226292
1674,83.49667727
1675,83.50184563
1676,83.50600503
1677,83.52588052
1678,83.57954549
1679,83.66896428
1680,83.68021248
1681,83.68712506
1682,83.6906599
1683,83.69475629
1684,83.7005227
1685,83.70634278
1686,83.71571224
1687,83.72012029
1688,83.7247381
1689,83.72987433
1690,83.73656418
1691,83.74060089
1692,83.74491215
1693,83.74840122
1694,83.75320347
1695,83.75754236
1696,83.76320277
1697,83.76776045
1698,83.77209089
1699,83.77719421
1700,83.81851999
1701,83.90295878
1702,83.93842058
1703,83.94677651
1704,83.95608759
1705,83.96201508
1706,83.96622914
1707,83.96985538
1708,83.97268624
1709,83.97708596
1710,83.98346312
1711,83.98969762
1712,84.00303123
1713,84.00929108
1714,84.01443581
1715,84.019155
1716,84.02550491
1717,84.03041552
1718,84.03522806
1719,84.05387541
1720,84.10728142
1721,84.19416039
1722,84.20493671
1723,84.2121261
1724,84.21694648
1725,84.22093717
1726,84.22575952
1727,84.23113541
1728,84.23588575
1729,84.23926051
1730,84.24672768
1731,84.25190136
1732,84.25797685
1733,84.26255516
1734,84.26659363
1735,84.27034702
1736,84.27509694
1737,84.27964133
1738,84.28411717
1739,84.28886002
1740,84.29483467
1741,84.29943521
1742,84.36273133
1743,84.45004038
1744,84.46027106
1745,84.46939148
1746,84.47692621
1747,84.48159666
1748,84.48593937
1749,84.49074076
1750,84.49499234
1751,84.49979708
1752,84.50459851
1753,84.51288398
1754,84.51812629
1755,84.52395264
1756,84.52909519
1757,84.53393243
1758,84.5384007
1759,84.54307329
1760,84.54794571
1761,84.5522617
1762,84.58527194
1763,84.67677815
1764,84.713035
1765,84.72155107
1766,84.73118927
1767,84.73499651
1768,84.74053259
1769,84.74492393
1770,84.74835092
1771,84.76115348
1772,84.76615208
1773,84.77645045
1774,84.78407027
1775,84.79092741
1776,84.7960748
1777,84.80080852
1778,84.8195228
1779,84.88100344
1780,84.97085091
1781,84.95900207
1782,84.96739098
1783,84.97870256
1784,84.98833881
1785,84.99429397
1786,85.00405283
1787,85.01044715
1788,85.0166773
1789,85.02170894
1790,85.02463588
1791,85.031168
1792,85.03528712
1793,85.04064666
1794,85.04604995
1795,85.10848214
1796,85.19804974
1797,85.20770328
1798,85.21529309
1799,85.22319489
1800,85.22882874
1801,85.23421003
1802,85.23924949
1803,85.24407285
1804,85.25427143
1805,85.26413549
1806,85.2705826
1807,85.27568099
1808,85.28222069
1809,85.28848896
1810,85.29289857
1811,85.29861064
1812,85.36118871
1813,85.44958371
1814,85.45966594
1815,85.46859269
1816,85.47576756
1817,85.47989176
1818,85.48333007
1819,85.48757815
1820,85.49168984
1821,85.49971366
1822,85.52661738
1823,85.53676304
1824,85.54338975
1825,85.54996231
1826,85.61436717
1827,85.71282582
1828,85.72220809
1829,85.73159527
1830,85.74004607
1831,85.74391916
1832,85.74869277
1833,85.75849425
1834,85.79827331
1835,85.86106947
1836,85.93640358
1837,85.98829458
1838,86.00088672
1839,86.00989242
1840,86.01398798
1841,86.01878839
1842,86.02513887
1843,86.03392888
1844,86.03923495
1845,86.04229778
1846,86.046059
1847,86.05670386
1848,86.06385666
1849,86.06746783
1850,86.07253342
1851,86.07693849
1852,86.08336746
1853,86.08667893
1854,86.09086552
1855,86.09850863
1856,86.15994712
1857,86.25068198
1858,86.25997004
1859,86.26959769
1860,86.2781118
1861,86.28456873
1862,86.28961843
1863,86.2928809
1864,86.3019591
1865,86.30976253
1866,86.31375882
1867,86.31838646
1868,86.32361627
1869,86.32910223
1870,86.33403691
1871,86.33806687
1872,86.34704268
1873,86.38167542
1874,86.47310532
1875,86.50910643
1876,86.51838102
1877,86.52640001
1878,86.53164425
1879,86.53715429
1880,86.54197809
1881,86.54458181
1882,86.54829005
1883,86.55415589
1884,86.56095491
1885,86.56914915
1886,86.5745804
1887,86.57970247
1888,86.58363202
1889,86.58842247
1890,86.59526033
1891,86.60031496
1892,86.60622702
1893,86.61061833
1894,86.61519873
1895,86.62146791
1896,86.67797366
1897,86.77372831
1898,86.78386169
1899,86.79144282
1900,86.79997032
1901,86.80396346
1902,86.80836246
1903,86.81354593
1904,86.81808705
1905,86.84593674
1906,86.85470125
1907,86.85902092
1908,86.86221813
1909,86.8688469
1910,86.93003494
1911,87.01790435
1912,87.0283367
1913,87.0366009
1914,87.04504063
1915,87.05014608
1916,87.05314321
1917,87.06257639
1918,87.07104955
1919,87.07837921
1920,87.08309588
1921,87.08881347
1922,87.09562868
1923,87.10062186
1924,87.10577573
1925,87.16135478
1926,87.25615906
1927,87.26911283
1928,87.27584376
1929,87.28530857
1930,87.29036203
1931,87.29283089
1932,87.29597708
1933,87.29926862
1934,87.30656504
1935,87.3178075
1936,87.3242136
1937,87.32984309
1938,87.34249258
1939,87.33074415
1940,87.37449731
1941,87.45919462
1942,87.49747223
1943,87.50680162
1944,87.51733717
1945,87.52212898
1946,87.5277531
1947,87.53265228
1948,87.53788826
1949,87.54376747
1950,87.55139589
1951,87.55737535
1952,87.56316973
1953,87.56821915
1954,87.57365253
1955,87.57922281
1956,87.58340114
1957,87.64750615
1958,87.73202501
1959,87.74411068
1960,87.75163673
1961,87.76019636
1962,87.76595748
1963,87.77034708
1964,87.77430305
1965,87.77825652
1966,87.78846479
1967,87.79378961
1968,87.80096127
1969,87.80484314
1970,87.81016458
1971,87.81470185
1972,87.81845774
1973,87.82208112
1974,87.82737245
1975,87.84071716
1976,87.89338248
1977,87.98565245
1978,87.99804815
1979,88.00506169
1980,88.01224132
1981,88.01707112
1982,88.02189429
1983,88.03174982
1984,88.03788273
1985,88.04389183
1986,88.04857363
1987,88.05524105
1988,88.06230888
1989,88.06701858
1990,88.07093077
1991,88.08536196
1992,88.09037292
1993,88.10013843
1994,88.15562164
1995,88.25121358
1996,88.26190794
1997,88.27117527
1998,88.27949533
1999,88.2843162
2000,88.28800525
2001,88.29269837
2002,88.29655102
2003,88.30053649
2004,88.30645567
2005,88.31470284
2006,88.31845793
2007,88.32562519
2008,88.32997068
2009,88.33590328
2010,88.34030219
2011,88.34409536
2012,88.34851086
2013,88.35381949
2014,88.41562859
2015,88.50490182
2016,88.51230441
2017,88.52500341
2018,88.53015008
2019,88.53411597
2020,88.53892334
2021,88.54643549
2022,88.55277029
2023,88.56119368
2024,88.56430893
2025,88.57981138
2026,88.58657169
2027,88.64620411
2028,88.70501279
2029,88.76858953
2030,88.77784202
2031,88.78767143
2032,88.79253122
2033,88.79741701
2034,88.8023577
2035,88.80716326
2036,88.81193021
2037,88.81687289
2038,88.82531675
2039,88.83071551
2040,88.83728393
2041,88.84153716
2042,88.84645805
2043,88.85098361
2044,88.85508362
2045,88.86001262
2046,88.90011886
2047,88.98460458
2048,89.02079469
2049,89.02953001
2050,89.03777154
2051,89.04312337
2052,89.04793038
2053,89.05273299
2054,89.05697964
2055,89.06123012
2056,89.06631007
2057,89.07118577
2058,89.07901729
2059,89.08850783
2060,89.09332018
2061,89.09780281
2062,89.10345865
2063,89.11266118
2064,89.11934277
2065,89.13466775
2066,89.1984937
2067,89.27715354
2068,89.29050647
2069,89.29807687
2070,89.30704141
2071,89.31675963
2072,89.32607156
2073,89.33730355
2074,89.34238528
2075,89.34830113
2076,89.35345728
2077,89.35913843
2078,89.36442693
2079,89.36968049
2080,89.37577442
2081,89.38148034
2082,89.38784383
2083,89.4615584
2084,89.53479687
2085,89.53885537
2086,89.54777031
2087,89.55418124
2088,89.56506339
2089,89.58026965
2090,89.58824392
2091,89.59271016
2092,89.59872053
2093,89.60425882
2094,89.60935194
2095,89.61452085
2096,89.61918064
2097,89.6238184
2098,89.62830565
2099,89.63594033
2100,89.69882066
2101,89.7873927
2102,89.78356225
2103,89.79207451
2104,89.799997
2105,89.80523502
2106,89.81281709
2107,89.82210628
2108,89.82893564
2109,89.83376979
2110,89.84035994
2111,89.84380865
2112,89.85671293
2113,89.86104652
2114,89.86591203
2115,89.87042958
2116,89.87910634
2117,89.94112119
2118,90.02623565
2119,90.03801839
2120,90.04794848
2121,90.05604202
2122,90.06024512
2123,90.06580008
2124,90.07093835
2125,90.08096373
2126,90.09126433
2127,90.09609023
2128,90.09970689
2129,90.10445693
2130,90.10909268
2131,90.12265149
2132,90.12959328
2133,90.1369649
2134,90.14365288
2135,90.2042352
2136,90.29043464
2137,90.30097597
2138,90.31145373
2139,90.31756776
2140,90.3229166
2141,90.32785441
2142,90.33556706
2143,90.34329509
2144,90.34777075
2145,90.35296221
2146,90.3588877
2147,90.36620431
2148,90.37095729
2149,90.38883921
2150,90.44877845
2151,90.53691597
2152,90.54790817
2153,90.55810692
2154,90.56464048
2155,90.56946284
2156,90.57427187
2157,90.57851574
2158,90.58389306
2159,90.58801963
2160,90.59573652
2161,90.60287348
2162,90.60760394
2163,90.61177498
2164,90.615958
2165,90.62054842
2166,90.62860829
2167,90.6340975
2168,90.63876975
2169,90.70021929
2170,90.78842891
2171,90.80062593
2172,90.81002525
2173,90.81536321
2174,90.82018366
2175,90.82554339
2176,90.83094652
2177,90.83812642
2178,90.84451591
2179,90.85129643
2180,90.85634634
2181,90.85948275
2182,90.86365431
2183,90.86812692
2184,90.87337758
2185,90.87909618
2186,90.88369523
2187,90.88953526
2188,90.91822851
2189,90.98937108
2190,91.05281686
2191,91.06488302
2192,91.07390261
2193,91.0786039
2194,91.0833384
2195,91.08741391
2196,91.09546117
2197,91.09973924
2198,91.10442972
2199,91.10862774
2200,91.11429212
2201,91.11920894
2202,91.12317789
2203,91.12765626
2204,91.13206899
2205,91.14449323
2206,91.18575234
2207,91.26857622
2208,91.29852806
2209,91.30947715
2210,91.31602658
2211,91.32501788
2212,91.32990004
2213,91.33550059
2214,91.34203984
2215,91.34652969
2216,91.35527
2217,91.36102307
2218,91.36732134
2219,91.37124147
2220,91.37607116
2221,91.37993602
2222,91.38384867
2223,91.38972096
2224,91.39454282
2225,91.40052525
2226,91.40523505
2227,91.40998419
2228,91.46982442
2229,91.55833058
2230,91.58175153
2231,91.64046533
2232,91.64450317
2233,91.64915233
2234,91.65407841
2235,91.66331536
2236,91.67353552
2237,91.67865115
2238,91.68391194
2239,91.74689331
2240,91.83498857
2241,91.84610931
2242,91.85571501
2243,91.86339283
2244,91.86694003
2245,91.87662911
2246,91.88114241
2247,91.89319489
2248,91.90698681
2249,91.91074574
2250,91.91547025
2251,91.92031848
2252,91.92465216
2253,91.92985297
2254,91.98478749
2255,92.08111626
2256,92.0927613
2257,92.10063471
2258,92.10907061
2259,92.11452235
2260,92.10281764
2261,92.10800374
2262,92.11213083
2263,92.11728884
2264,92.12932022
2265,92.13662346
2266,92.14177128
2267,92.16635946
2268,92.17290978
2269,92.23395685
2270,92.32037794
2271,92.33090603
2272,92.34106408
2273,92.34732115
2274,92.35048576
2275,92.35584951
2276,92.36051489
2277,92.36367466
2278,92.36906604
2279,92.37165406
2280,92.38148423
2281,92.38903049
2282,92.39292723
2283,92.39702588
2284,92.40165227
2285,92.406284
2286,92.41156945
2287,92.41615951
2288,92.47759012
2289,92.56549087
2290,92.57743792
2291,92.59012664
2292,92.59641445
2293,92.60086505
2294,92.60566913
2295,92.61200394
2296,92.61987942
2297,92.62815683
2298,92.63170689
2299,92.63569276
2300,92.63910155
2301,92.6424385
2302,92.65092274
2303,92.65579043
2304,92.66075093
2305,92.66509666
2306,92.66859948
2307,92.72313091
2308,92.82010402
2309,92.83095029
2310,92.84040168
2311,92.84809299
2312,92.85233497
2313,92.85713721
2314,92.86278197
2315,92.86953038
2316,92.87991239
2317,92.88562499
2318,92.89300088
2319,92.89895945
2320,92.90613117
2321,92.91243111
2322,92.91669604
2323,92.92145624
2324,92.92577822
2325,92.98634235
2326,93.07512074
2327,93.08569505
2328,93.09518754
2329,93.10670235
2330,93.11174559
2331,93.11654361
2332,93.121351
2333,93.12615477
2334,93.13190564
2335,93.13988377
2336,93.14532375
2337,93.15099408
2338,93.17733821
2339,93.1826589
2340,93.18739985
2341,93.19543413
2342,93.26535292
2343,93.35031947
2344,93.36457168
2345,93.37225608
2346,93.37651112
2347,93.38235232
2348,93.39054038
2349,93.39997782
2350,93.40319454
2351,93.40847959
2352,93.4133452
2353,93.41721003
2354,93.42250933
2355,93.42586968
2356,93.42976518
2357,93.43501459
2358,93.43951547
2359,93.44424918
2360,93.45403545
2361,93.45814425
2362,93.46371065
2363,93.46820898
2364,93.4726166
2365,93.50863108
2366,93.5830027
2367,93.63751522
2368,93.64746067
2369,93.65461515
2370,93.66529822
2371,93.66930037
2372,93.6728545
2373,93.677399
2374,93.68070125
2375,93.686564
2376,93.69392153
2377,93.698751
2378,93.70248503
2379,93.70821224
2380,93.71822315
2381,93.72318675
2382,93.72656491
2383,93.73047127
2384,93.73491994
2385,93.74039427
2386,93.7454913
2387,93.77300958
2388,93.84409219
2389,93.90576916
2390,93.91920253
2391,93.92698422
2392,93.93082732
2393,93.9348157
2394,93.92235775
2395,93.8798671
2396,93.80454098
2397,93.79189735
2398,93.79689788
2399,93.80280629
2400,93.80953945
2401,93.8008168
2402,93.8056482
2403,93.80997214
2404,93.81406595
2405,93.82064686
2406,93.87458049
2407,93.96798803
2408,93.97929496
2409,93.98845705
2410,93.99734133
2411,94.00161744
2412,94.00748107
2413,94.01126689
2414,94.01564156
2415,94.02373905
2416,94.03571415
2417,94.04127889
2418,94.04434195
2419,94.04768126
2420,94.05167139
2421,94.05812618
2422,94.0642051
2423,94.07064015
2424,94.07619757
2425,94.08078477
2426,94.0854801
2427,94.14311696
2428,94.23706283
2429,94.24264669
2430,94.25110768
2431,94.25845323
2432,94.26769379
2433,94.27275428
2434,94.27733315
2435,94.28096259
2436,94.28814445
2437,94.29807803
2438,94.30267853
2439,94.310958
2440,94.31512908
2441,94.31832797
2442,94.32265357
2443,94.32711882
2444,94.3304416
2445,94.33489227
2446,94.33906318
2447,94.34338847
2448,94.34908446
2449,94.39571104
2450,94.49751026
2451,94.50821749
2452,94.51930535
2453,94.52596886
2454,94.53112583
2455,94.53588443
2456,94.5413908
2457,94.54921598
2458,94.55786527
2459,94.56292586
2460,94.56868738
2461,94.57347739
2462,94.57786701
2463,94.58273067
2464,94.58764103
2465,94.59216886
2466,94.59667044
2467,94.6023315
2468,94.62013861
2469,94.68113308
2470,94.7531801
2471,94.76508434
2472,94.77282018
2473,94.78095763
2474,94.78633769
2475,94.79335792
2476,94.79752794
2477,94.80268397
2478,94.80744633
2479,94.81433647
2480,94.82354001
2481,94.83034223
2482,94.83456349
2483,94.83906275
2484,94.84567349
2485,94.85013022
2486,94.85733865
2487,94.86267651
2488,94.86762352
2489,94.87338475
2490,94.8807944
2491,94.94464509
2492,95.02970276
2493,95.04067289
2494,95.05146457
2495,95.05870158
2496,95.06282624
2497,95.06764971
2498,95.07353729
2499,95.08064536
2500,95.08925425
2501,95.09615736
2502,95.10064026
2503,95.10516021
2504,95.11036257
2505,95.11458675
2506,95.12028962
2507,95.12613204
2508,95.13147312
2509,95.13615315
2510,95.14091421
2511,95.14543546
2512,95.15008677
2513,95.15432555
2514,95.15883568
2515,95.20733728
2516,95.30881085
2517,95.32172283
2518,95.32766642
2519,95.33683017
2520,95.34012235
2521,95.34528
2522,95.34950707
2523,95.35418502
2524,95.36411272
2525,95.36881077
2526,95.37775218
2527,95.38345513
2528,95.391799
2529,95.39624687
2530,95.40130737
2531,95.41096459
2532,95.41630756
2533,95.42016993
2534,95.44769371
2535,95.50789084
2536,95.59598703
2537,95.60821001
2538,95.61536944
2539,95.62016013
2540,95.62481563
2541,95.63024879
2542,95.63381858
2543,95.63863075
2544,95.64433496
2545,95.65045925
2546,95.65671438
2547,95.66240704
2548,95.67188406
2549,95.6764739
2550,95.68142001
2551,95.68551819
2552,95.68899718
2553,95.69335933
2554,95.69801865
2555,95.70252465
2556,95.7651466
2557,95.85421289
2558,95.86291387
2559,95.87338653
2560,95.87953497
2561,95.88633081
2562,95.89139239
2563,95.89715575
2564,95.90208991
2565,95.90632358
2566,95.92859104
2567,95.93611039
2568,95.94051664
2569,95.94527175
2570,95.94877793
2571,95.95295379
2572,95.95879858
2573,95.96329056
2574,96.02525195
2575,96.11041145
2576,96.12568851
2577,96.13305838
2578,96.14725664
2579,96.1510248
2580,96.15557091
2581,96.16012185
2582,96.17039174
2583,96.17798537
2584,96.18307519
2585,96.18675498
2586,96.19036999
2587,96.19455112
2588,96.2002493
2589,96.20516032
2590,96.20956904
2591,96.21555146
2592,96.22104073
2593,96.2485285
2594,96.33820184
2595,96.38288723
2596,96.39688491
2597,96.40491472
2598,96.41155049
2599,96.42130889
2600,96.42637893
2601,96.43188972
2602,96.43611509
2603,96.44077721
2604,96.4464083
2605,96.45142446
2606,96.45758207
2607,96.46185235
2608,96.46702656
2609,96.47006443
2610,96.47312382
2611,96.48701969
2612,96.49203042
2613,96.53450209
2614,96.61896041
2615,96.64799632
2616,96.65790122
2617,96.66352723
2618,96.67319075
2619,96.6781259
2620,96.6829339
2621,96.68881568
2622,96.69487064
2623,96.69954348
2624,96.71009264
2625,96.71498561
2626,96.72664328
2627,96.73052804
2628,96.73584213
2629,96.74027296
2630,96.74388851
2631,96.74949042
2632,96.75419285
2633,96.75796463
2634,96.79958742
2635,96.88248073
2636,96.91209817
2637,96.92369349
2638,96.92907098
2639,96.93811961
2640,96.94381814
2641,96.94812711
2642,96.95707984
2643,96.96530366
2644,96.97074443
2645,96.97804786
2646,96.98332438
2647,96.9875231
2648,96.99216228
2649,96.99535946
2650,97.00043836
2651,97.00591648
2652,97.01024677
2653,97.01595123
2654,97.02057441
2655,97.02523493
2656,97.01321302
2657,97.01737055
2658,97.02252433
2659,97.08503383
2660,97.17199888
2661,97.18433092
2662,97.20095645
2663,97.20682661
2664,97.21236817
2665,97.21717481
2666,97.22393183
2667,97.23349331
2668,97.23962284
2669,97.24610328
2670,97.25187393
2671,97.25676827
2672,97.26173479
2673,97.30670675
2674,97.34497164
2675,97.42825282
2676,97.43686491
2677,97.44564497
2678,97.45319107
2679,97.4573053
2680,97.46210184
2681,97.47048517
2682,97.48704776
2683,97.49177157
2684,97.49871786
2685,97.50359816
2686,97.50721544
2687,97.51139583
2688,97.51607753
2689,97.52051092
2690,97.52613197
2691,97.53185972
2692,97.58033688
2693,97.68231199
2694,97.69688444
2695,97.70226238
2696,97.71079251
2697,97.71437112
2698,97.71884201
2699,97.72486707
2700,97.72900103
2701,97.73215824
2702,97.73725614
2703,97.74304043
2704,97.75064104
2705,97.75845565
2706,97.76469499
2707,97.76979841
2708,97.78464057
2709,97.79347331
2710,97.79973203
2711,97.8065977
2712,97.86706411
2713,97.9534566
2714,97.96451171
2715,97.97237471
2716,97.98141657
2717,97.98733944
2718,97.99468753
2719,97.99937402
2720,98.00479782
2721,98.00918846
2722,98.01420901
2723,98.02825943
2724,98.03421507
2725,98.03861894
2726,98.04477082
2727,98.05138406
2728,98.05579807
2729,98.05935177
2730,98.06428291
2731,98.07546106
2732,98.13608865
2733,98.22322274
2734,98.23346302
2735,98.24270027
2736,98.25130334
2737,98.25608842
2738,98.26201358
2739,98.26653466
2740,98.27122467
2741,98.27731583
2742,98.28237955
2743,98.28654162
2744,98.29085081
2745,98.30095244
2746,98.30490172
2747,98.30823947
2748,98.31233859
2749,98.31711448
2750,98.3211204
2751,98.32770443
2752,98.33189463
2753,98.33709786
2754,98.39690332
2755,98.48273042
2756,98.49721521
2757,98.50404854
2758,98.5136044
2759,98.52081551
2760,98.52624513
2761,98.53117368
2762,98.53856218
2763,98.54442272
2764,98.54817983
2765,98.56224155
2766,98.56806887
2767,98.57182233
2768,98.57863923
2769,98.58392868
2770,98.59026344
2771,98.63713461
2772,98.73907256
2773,98.75186324
2774,98.76050197
2775,98.76908831
2776,98.77438847
2777,98.77931984
2778,98.78297031
2779,98.78862438
2780,98.79634996
2781,98.80520501
2782,98.80994656
2783,98.81452789
2784,98.81898962
2785,98.8230153
2786,98.82954685
2787,98.83359873
2788,98.84041212
2789,98.84361659
2790,98.84732299
2791,98.85211647
2792,98.91330506
2793,99.00087531
2794,99.0124407
2795,99.02207299
2796,99.02860074
2797,99.03342041
2798,99.03752948
2799,99.04278131
2800,99.05026109
2801,99.05656074
2802,99.06521403
2803,99.07223506
2804,99.08410658
2805,99.08827077
2806,99.09285959
2807,99.09731222
2808,99.10201504
2809,99.16373405
2810,99.25135734
2811,99.26442936
2812,99.27178174
2813,99.28035009
2814,99.26781691
2815,99.27192057
2816,99.27785234
2817,99.28128949
2818,99.28583375
2819,99.29498035
2820,99.30221255
2821,99.31056017
2822,99.31530058
2823,99.31888296
2824,99.32351647
2825,99.32970292
2826,99.39214009
2827,99.48016903
2828,99.49076422
2829,99.49837629
2830,99.50923745
2831,99.51776032
2832,99.52845724
2833,99.53563984
2834,99.54354227
2835,99.55085295
2836,99.55595335
2837,99.56106205
2838,99.56610031
2839,99.57085152
2840,99.57583814
2841,99.58001947
2842,99.58432219
2843,99.64685635
2844,99.73487825
2845,99.74673914
2846,99.7545181
2847,99.76336265
2848,99.76796353
2849,99.77203767
2850,99.77675738
2851,99.78504559
2852,99.78931805
2853,99.79805103
2854,99.8035079
2855,99.80804784
2856,99.81240632
2857,99.81720937
2858,99.82172618
2859,99.82693148
2860,99.89969082
2861,99.98387006
2862,99.99561858
2863,100.0043356
2864,100.0094594
2865,100.0137764
2866,100.0221184
2867,100.0301066
2868,100.0342205
2869,100.0380209
2870,100.044094
2871,100.0481284
2872,100.056066
2873,100.0624645
2874,100.0755189
2875,100.0805304
2876,100.096694
2877,100.1002707
2878,100.1063473
2879,100.1688139
2880,100.2554198
2881,100.2656285
2882,100.2753107
2883,100.2833765
2884,100.2878561
2885,100.293865
2886,100.2984499
2887,100.3059558
2888,100.3181952
2889,100.3236455
2890,100.3284062
2891,100.3325207
2892,100.3378539
2893,100.3425428
2894,100.3473449
2895,100.3528441
2896,100.358478
2897,100.4226088
2898,100.5155828
2899,100.5285535
2900,100.5357465
2901,100.5422348
2902,100.5473339
2903,100.5518715
2904,100.5568886
2905,100.5621593
2906,100.57116
2907,100.5772028
2908,100.5841008
2909,100.5976086
2910,100.6039407
2911,100.6081811
2912,100.6136149
2913,100.673831
2914,100.7626493
2915,100.774748
2916,100.7828292
2917,100.7930969
2918,100.7988078
2919,100.8036657
2920,100.8090454
2921,100.8132378
2922,100.8192349
2923,100.8277786
2924,100.8328011
2925,100.8379013
2926,100.8426591
2927,100.8470344
2928,100.8522374
2929,100.8574106
2930,100.8624763
2931,100.8896741
2932,100.935386
2933,101.0147866
2934,101.0181608
2935,101.0284858
2936,101.0340024
2937,101.0426568
2938,101.0471859
2939,101.0516075
2940,101.0569245
2941,101.0678462
2942,101.0744398
2943,101.0799806
2944,101.0839836
2945,101.0874932
2946,101.0915941
2947,101.0974916
2948,101.1017895
2949,101.1067971
2950,101.1118033
2951,101.1165241
2952,101.1215921
2953,101.1850547
2954,101.2732908
2955,101.2810134
2956,101.2920134
2957,101.2983716
2958,101.303262
2959,101.3076923
2960,101.3132928
2961,101.3176219
2962,101.3459849
2963,101.3509999
2964,101.3570485
2965,101.3612856
2966,101.3663484
2967,101.3720045
2968,101.3761351
2969,101.3807688
2970,101.385235
2971,101.3914744
2972,101.4609755
2973,101.5496614
2974,101.5540601
2975,101.5727637
2976,101.5778446
2977,101.5825099
2978,101.5867592
2979,101.5922639
2980,101.6133238
2981,101.6388644
2982,101.646948
2983,101.6528786
2984,101.6667809
2985,101.7289968
2986,101.8178299
2987,101.8277488
2988,101.8388207
2989,101.846697
2990,101.8514394
2991,101.8548206
2992,101.8600415
2993,101.8643403
2994,101.8571901
2995,101.8635201
2996,101.8698457
2997,101.8848653
2998,101.8916776
2999,101.8962929
3000,101.900817
3001,101.9051726
3002,101.9111569
3003,101.9160125
3004,101.9210275
3005,101.9827148
3006,102.0759551
3007,102.0954077
3008,102.1017683
3009,102.1065798
3010,102.1104404
3011,102.1149835
3012,102.1247874
3013,102.1308781
3014,102.1356846
3015,102.1420116
3016,102.1475155
3017,102.1517453
3018,102.1565425
3019,102.1627203
3020,102.1681703
3021,102.1713688
3022,102.1755035
3023,102.1801504
3024,102.1848556
3025,102.1909843
3026,102.1953016
3027,102.1991278
3028,102.2490045
3029,102.3499176
3030,102.3590643
3031,102.3681753
3032,102.3771027
3033,102.3813312
3034,102.3848094
3035,102.3897371
3036,102.3945189
3037,102.4032301
3038,102.4090146
3039,102.4132341
3040,102.419915
3041,102.4245087
3042,102.4295725
3043,102.4339632
3044,102.4390077
3045,102.4438527
3046,102.4485921
3047,102.4526918
3048,102.4572006
3049,102.4615084
3050,102.5139048
3051,102.6125144
3052,102.6256887
3053,102.6344388
3054,102.6419727
3055,102.6462103
3056,102.6505848
3057,102.6563003
3058,102.6610906
3059,102.6700979
3060,102.6776393
3061,102.6839202
3062,102.699073
3063,102.7044275
3064,102.712283
3065,102.7163182
3066,102.7203054
3067,102.7255079
3068,102.7299957
3069,102.7718783
3070,102.8209603
3071,102.8839316
3072,102.8933852
3073,102.9007306
3074,102.9119467
3075,102.9150236
3076,102.9190104
3077,102.9380318
3078,102.943897
3079,102.948994
3080,102.9531954
3081,102.9577057
3082,102.9629316
3083,102.9686079
3084,102.9753243
3085,102.9801543
3086,102.9834881
3087,102.9889476
3088,102.9930887
3089,102.9975592
3090,103.0028238
3091,103.0397601
3092,103.0770691
3093,103.1629619
3094,103.1743083
3095,103.1833213
3096,103.1929232
3097,103.1963066
3098,103.2011351
3099,103.2058125
3100,103.2114693
3101,103.2165823
3102,103.2195723
3103,103.2275967
3104,103.2342536
3105,103.2379517
3106,103.2423603
3107,103.2485075
3108,103.2534937
3109,103.258885
3110,103.2624913
3111,103.2669785
3112,103.2708384
3113,103.2761438
3114,103.2804694
3115,103.3074963
3116,103.3779776
3117,103.4383382
3118,103.4511138
3119,103.4598547
3120,103.4658393
3121,103.4703146
3122,103.4756568
3123,103.4793498
3124,103.4846908
3125,103.4879671
3126,103.4976458
3127,103.5037521
3128,103.5095271
3129,103.5136116
3130,103.5177058
3131,103.5224355
3132,103.5283235
3133,103.5413449
3134,103.5455579
3135,103.550258
3136,103.6119747
3137,103.7015168
3138,103.7112452
3139,103.7207285
3140,103.7599867
3141,103.7728454
3142,103.7762676
3143,103.7833019
3144,103.7887256
3145,103.7942871
3146,103.7992939
3147,103.8088914
3148,103.8129272
3149,103.8169914
3150,103.8237229
3151,103.8679546
3152,103.9559084
3153,103.965477
3154,103.9750544
3155,103.9839522
3156,103.9886357
3157,103.991372
3158,103.9968019
3159,104.0044694
3160,104.0101688
3161,104.0144667
3162,104.0195307
3163,104.0270736
3164,104.0316665
3165,104.0377239
3166,104.0426597
3167,104.0499411
3168,104.056498
3169,104.0619174
3170,104.1248118
3171,104.2116675
3172,104.2238866
3173,104.2305133
3174,104.2394077
3175,104.2444765
3176,104.2493029
3177,104.2530872
3178,104.2573248
3179,104.2642757
3180,104.2699721
3181,104.2798487
3182,104.2909735
3183,104.3007528
3184,104.3051614
3185,104.3119746
3186,104.3172851
3187,104.3203236
3188,104.3241579
3189,104.3295073
3190,104.3343757
3191,104.3902334
3192,104.4847692
3193,104.4985539
3194,104.453834
3195,104.3632128
3196,104.3669614
3197,104.3574839
3198,104.3639504
3199,104.3684925
3200,104.3719188
3201,104.3795205
3202,104.3896598
3203,104.3939148
3204,104.3971806
3205,104.3842757
3206,104.3901645
3207,104.3954154
3208,104.4097224
3209,104.4219563
3210,104.4282716
3211,104.4335025
3212,104.4378096
3213,104.4436352
3214,104.5048984
3215,104.5981065
3216,104.6048708
3217,104.6120847
3218,104.620864
3219,104.6259902
3220,104.6308783
3221,104.63603
3222,104.641416
3223,104.6499067
3224,104.6676811
3225,104.6717217
